Gene_name	Intron_coord	Strand	Annot	Coding	UTR
PEX10	chr1:2410451-2413597	-	True	True	True
PEX10	chr1:2410451-2412391	-	True	True	True
PEX10	chr1:2410451-2410630	-	True	False	True
PEX10	chr1:2408858-2410371	-	True	True	True
PEX10	chr1:2408858-2410261	-	True	False	True
PEX10	chr1:2408858-2409678	-	True	False	True
PEX10	chr1:2407960-2408452	-	False	False	False
PEX10	chr1:2406955-2408452	-	True	True	False
PEX10	chr1:2406952-2408452	-	False	True	False
PEX10	chr1:2406895-2408456	-	True	False	False
PEX10	chr1:2406895-2408452	-	True	True	False
PEX10	chr1:2406619-2406720	-	True	True	False
PEX10	chr1:2405834-2406484	-	True	True	False
PEX10	chr1:2405828-2406484	-	True	True	False
PEX10	chr1:2404891-2405648	-	False	False	True
PEX10	chr1:2404891-2405031	-	True	False	True
PEX10	chr1:2404704-2404814	-	False	False	True
PEX10	chr1:2404371-2404613	-	True	False	True
PEX10	chr1:2404188-2405648	-	False	False	True
PEX10	chr1:2404188-2404814	-	False	False	True
PEX10	chr1:2404188-2404613	-	False	False	True
PANK4	chr1:2521941-2526464	-	True	True	False
PANK4	chr1:2521800-2526464	-	True	True	False
PANK4	chr1:2521800-2525601	-	True	False	False
PANK4	chr1:2521315-2526464	-	True	False	False
PANK4	chr1:2521315-2521745	-	False	True	False
PANK4	chr1:2521315-2521718	-	True	True	False
PANK4	chr1:2520906-2521101	-	True	True	False
PANK4	chr1:2520833-2521145	-	True	True	False
PANK4	chr1:2520414-2520723	-	True	True	False
PANK4	chr1:2519954-2520322	-	True	True	False
PANK4	chr1:2519324-2520322	-	False	False	False
PANK4	chr1:2519324-2519801	-	True	True	False
PANK4	chr1:2518597-2519143	-	True	True	False
PANK4	chr1:2518264-2519143	-	False	False	False
PANK4	chr1:2518264-2518516	-	True	True	False
PANK4	chr1:2515717-2518164	-	True	True	False
PANK4	chr1:2515401-2515562	-	True	False	False
PANK4	chr1:2514466-2519143	-	False	True	False
PANK4	chr1:2514466-2518164	-	False	True	False
PANK4	chr1:2514466-2515562	-	True	True	False
PANK4	chr1:2514466-2515258	-	True	False	False
PANK4	chr1:2514089-2514354	-	True	True	False
PANK4	chr1:2513039-2514002	-	True	True	False
PANK4	chr1:2511683-2514002	-	False	False	False
PANK4	chr1:2511683-2512888	-	True	True	False
PANK4	chr1:2511387-2511628	-	True	True	False
PANK4	chr1:2511383-2511628	-	False	False	False
PANK4	chr1:2510782-2511338	-	True	True	False
PANK4	chr1:2510748-2511338	-	True	False	False
PANK4	chr1:2510157-2510678	-	True	True	False
PANK4	chr1:2509930-2510057	-	True	True	False
PANK4	chr1:2509452-2509862	-	False	False	False
PANK4	chr1:2509060-2509862	-	True	True	False
PANK4	chr1:2509060-2509157	-	False	False	False
PANK4	chr1:2508783-2509862	-	False	False	True
MEGF6	chr1:3602600-3611138	-	True	True	True
MEGF6	chr1:3602015-3602466	-	False	False	True
MEGF6	chr1:3595447-3602466	-	True	True	True
MEGF6	chr1:3589927-3595338	-	False	False	True
MEGF6	chr1:3579929-3595338	-	True	True	True
MEGF6	chr1:3547123-3595338	-	True	True	True
MEGF6	chr1:3524246-3579825	-	True	True	False
MEGF6	chr1:3524246-3570005	-	False	False	False
MEGF6	chr1:3524246-3546998	-	True	True	False
MEGF6	chr1:3524246-3531080	-	True	True	False
MEGF6	chr1:3515527-3579825	-	False	True	False
MEGF6	chr1:3515527-3570005	-	False	False	False
MEGF6	chr1:3515527-3524124	-	True	True	False
MEGF6	chr1:3514672-3515402	-	True	True	False
MEGF6	chr1:3514668-3515402	-	False	False	False
MEGF6	chr1:3514650-3515402	-	False	False	False
MEGF6	chr1:3512128-3514550	-	True	True	False
MEGF6	chr1:3511687-3512006	-	True	True	False
MEGF6	chr1:3510902-3512006	-	False	True	False
MEGF6	chr1:3510902-3511550	-	True	True	False
MEGF6	chr1:3509992-3510783	-	True	True	False
MEGF6	chr1:3509245-3509870	-	True	True	False
MEGF6	chr1:3508689-3509075	-	True	True	False
MEGF6	chr1:3507923-3509075	-	False	True	False
MEGF6	chr1:3507923-3508558	-	True	True	False
MEGF6	chr1:3507548-3507795	-	False	False	False
MEGF6	chr1:3506236-3507795	-	True	True	False
MEGF6	chr1:3505556-3506108	-	True	True	False
MEGF6	chr1:3505342-3505422	-	True	True	False
MEGF6	chr1:3501921-3505208	-	True	True	False
MEGF6	chr1:3501308-3501796	-	True	True	False
MEGF6	chr1:3501094-3501177	-	True	True	False
MEGF6	chr1:3500764-3500966	-	True	True	False
MEGF6	chr1:3499924-3500633	-	True	True	False
MEGF6	chr1:3499716-3499796	-	True	True	False
MEGF6	chr1:3499266-3499588	-	True	True	False
MEGF6	chr1:3498826-3499588	-	False	True	False
MEGF6	chr1:3498826-3499138	-	True	True	False
MEGF6	chr1:3498499-3499588	-	True	True	False
MEGF6	chr1:3498499-3498698	-	True	True	False
MEGF6	chr1:3497621-3498371	-	True	False	False
MEGF6	chr1:3497441-3498371	-	False	False	False
MEGF6	chr1:3497411-3498371	-	False	False	False
MEGF6	chr1:3497361-3498371	-	True	True	False
MEGF6	chr1:3497361-3497491	-	True	False	False
MEGF6	chr1:3497119-3497233	-	True	True	False
MEGF6	chr1:3496783-3497233	-	True	True	False
MEGF6	chr1:3496783-3496988	-	True	True	False
MEGF6	chr1:3496018-3496655	-	True	True	False
MEGF6	chr1:3494741-3495890	-	True	True	False
MEGF6	chr1:3494499-3494613	-	True	True	False
MEGF6	chr1:3494124-3494371	-	True	True	False
MEGF6	chr1:3493899-3493996	-	True	True	False
MEGF6	chr1:3493797-3494371	-	True	True	False
MEGF6	chr1:3492767-3493996	-	True	True	False
MEGF6	chr1:3492767-3493771	-	True	True	False
MEGF6	chr1:3490959-3492639	-	True	True	False
MEGF6	chr1:3490589-3492639	-	True	True	False
MEGF6	chr1:3490589-3490912	-	True	True	False
WRAP73	chr1:3647560-3652713	-	True	True	True
WRAP73	chr1:3647560-3649931	-	True	True	True
WRAP73	chr1:3646782-3649931	-	False	True	False
WRAP73	chr1:3646782-3647408	-	True	True	False
WRAP73	chr1:3638822-3649931	-	False	True	False
WRAP73	chr1:3638822-3646666	-	True	True	False
WRAP73	chr1:3637098-3638750	-	True	True	False
WRAP73	chr1:3636030-3636995	-	True	True	False
WRAP73	chr1:3635294-3636995	-	True	True	False
WRAP73	chr1:3635294-3635944	-	True	True	False
WRAP73	chr1:3635074-3635944	-	True	True	False
WRAP73	chr1:3635074-3635160	-	True	True	False
WRAP73	chr1:3633503-3634997	-	True	True	False
WRAP73	chr1:3632338-3633398	-	True	True	False
WRAP73	chr1:3632317-3633398	-	False	True	False
WRAP73	chr1:3632156-3633398	-	False	False	False
WRAP73	chr1:3631657-3632213	-	True	True	False
WRAP73	chr1:3631657-3632023	-	False	False	False
WRAP73	chr1:3631117-3631466	-	True	True	False
LRRC47	chr1:3787310-3795862	-	True	True	False
LRRC47	chr1:3785203-3786849	-	True	True	False
LRRC47	chr1:3784111-3785087	-	True	True	False
LRRC47	chr1:3783911-3783996	-	True	False	False
LRRC47	chr1:3783841-3783996	-	False	False	False
LRRC47	chr1:3782763-3783996	-	True	True	False
LRRC47	chr1:3782763-3783770	-	True	False	False
LRRC47	chr1:3781601-3782661	-	True	True	False
LRRC47	chr1:3781353-3781512	-	False	False	False
LRRC47	chr1:3781336-3781512	-	True	True	False
CEP104	chr1:3856001-3857328	-	True	True	True
CEP104	chr1:3856001-3856889	-	True	True	True
CEP104	chr1:3852421-3856889	-	True	True	True
CEP104	chr1:3852421-3855874	-	True	True	True
CEP104	chr1:3851802-3852295	-	True	False	False
CEP104	chr1:3848781-3852295	-	True	True	False
CEP104	chr1:3848781-3851686	-	True	False	False
CEP104	chr1:3848085-3848608	-	False	False	False
CEP104	chr1:3847631-3848608	-	True	True	False
CEP104	chr1:3847613-3852295	-	True	True	False
CEP104	chr1:3847613-3848608	-	True	True	False
CEP104	chr1:3847396-3847475	-	False	False	False
CEP104	chr1:3845351-3847475	-	True	True	False
CEP104	chr1:3844983-3845289	-	True	True	False
CEP104	chr1:3843323-3844907	-	True	True	False
CEP104	chr1:3842067-3844907	-	False	False	False
CEP104	chr1:3841169-3844907	-	True	False	False
CEP104	chr1:3839776-3844907	-	True	True	False
CEP104	chr1:3839776-3841082	-	True	False	False
CEP104	chr1:3839119-3839608	-	True	True	False
CEP104	chr1:3837519-3838964	-	True	True	False
CEP104	chr1:3837345-3838964	-	True	True	False
CEP104	chr1:3836692-3837292	-	True	True	False
CEP104	chr1:3836692-3837288	-	True	False	False
CEP104	chr1:3835092-3837292	-	True	True	False
CEP104	chr1:3835092-3836915	-	True	False	False
CEP104	chr1:3835092-3836789	-	True	False	False
CEP104	chr1:3835092-3836495	-	True	True	False
CEP104	chr1:3834035-3834925	-	True	True	False
CEP104	chr1:3831222-3833862	-	True	True	False
CEP104	chr1:3829997-3831046	-	True	True	False
CEP104	chr1:3829373-3831046	-	False	True	False
CEP104	chr1:3829373-3829791	-	True	True	False
CEP104	chr1:3828971-3829266	-	True	False	False
CEP104	chr1:3828971-3829133	-	True	False	False
CEP104	chr1:3826744-3829266	-	True	True	False
CEP104	chr1:3826744-3828885	-	True	False	False
CEP104	chr1:3826436-3829266	-	True	False	False
CEP104	chr1:3826436-3826708	-	True	True	False
CEP104	chr1:3825866-3826370	-	True	True	False
CEP104	chr1:3823562-3825758	-	True	True	False
CEP104	chr1:3823241-3823424	-	True	True	False
CEP104	chr1:3816370-3823424	-	True	True	False
CEP104	chr1:3816370-3823174	-	True	True	False
CEP104	chr1:3815517-3816280	-	True	True	False
C1orf174	chr1:3896183-3900172	-	True	False	True
C1orf174	chr1:3892996-3900172	-	True	True	True
C1orf174	chr1:3892996-3895295	-	True	False	True
C1orf174	chr1:3892989-3900172	-	True	True	True
C1orf174	chr1:3891816-3892883	-	False	False	True
C1orf174	chr1:3891779-3892883	-	True	False	True
C1orf174	chr1:3891779-3892741	-	True	False	True
C1orf174	chr1:3891666-3892883	-	True	False	True
C1orf174	chr1:3891057-3892883	-	True	True	True
C1orf174	chr1:3891057-3892741	-	True	False	True
C1orf174	chr1:3891057-3891626	-	True	False	True
C1orf174	chr1:3891057-3891535	-	True	False	True
C1orf174	chr1:3890073-3890569	-	True	True	False
NPHP4	chr1:5990971-5992244	-	False	False	True
NPHP4	chr1:5990971-5991341	-	False	False	True
NPHP4	chr1:5986327-5993665	-	False	False	True
NPHP4	chr1:5986327-5993516	-	False	False	True
NPHP4	chr1:5986327-5993362	-	False	False	True
NPHP4	chr1:5986327-5992257	-	False	False	True
NPHP4	chr1:5986327-5992244	-	True	True	True
NPHP4	chr1:5986327-5991341	-	False	False	True
NPHP4	chr1:5986327-5990836	-	False	False	True
NPHP4	chr1:5986232-5992244	-	False	False	False
NPHP4	chr1:5986232-5990836	-	False	False	False
NPHP4	chr1:5986232-5986625	-	False	False	False
NPHP4	chr1:5978413-5992244	-	False	False	False
NPHP4	chr1:5978413-5986155	-	True	True	False
NPHP4	chr1:5977495-5978270	-	False	False	False
NPHP4	chr1:5969259-5992244	-	True	False	False
NPHP4	chr1:5969259-5978270	-	True	True	False
NPHP4	chr1:5969259-5977439	-	False	False	False
NPHP4	chr1:5967363-5969087	-	True	True	False
NPHP4	chr1:5961949-5978270	-	False	False	False
NPHP4	chr1:5961949-5969087	-	False	False	False
NPHP4	chr1:5961949-5967299	-	True	True	False
NPHP4	chr1:5952836-5961794	-	True	True	False
NPHP4	chr1:5952836-5953834	-	False	False	False
NPHP4	chr1:5948251-5961794	-	True	False	False
NPHP4	chr1:5948251-5952700	-	True	True	False
NPHP4	chr1:5947230-5948070	-	True	True	False
NPHP4	chr1:5933329-5947104	-	True	True	False
NPHP4	chr1:5927874-5933147	-	False	True	False
NPHP4	chr1:5927787-5933147	-	True	True	False
NPHP4	chr1:5922184-5927649	-	False	False	False
NPHP4	chr1:5909213-5927649	-	True	True	False
NPHP4	chr1:5909213-5922060	-	False	False	False
NPHP4	chr1:5907222-5909152	-	True	True	False
NPHP4	chr1:5905783-5927649	-	True	False	False
NPHP4	chr1:5905783-5909152	-	False	True	False
NPHP4	chr1:5905783-5907115	-	True	True	False
NPHP4	chr1:5905780-5927649	-	True	False	False
NPHP4	chr1:5905780-5909152	-	False	True	False
NPHP4	chr1:5905780-5907115	-	True	True	False
NPHP4	chr1:5905483-5905632	-	True	True	False
NPHP4	chr1:5905475-5905632	-	False	False	False
NPHP4	chr1:5904804-5905292	-	True	True	False
NPHP4	chr1:5904746-5905292	-	False	False	False
NPHP4	chr1:5891028-5904617	-	True	True	False
NPHP4	chr1:5888610-5890868	-	True	False	False
NPHP4	chr1:5887466-5904617	-	False	False	False
NPHP4	chr1:5887466-5890868	-	True	True	False
NPHP4	chr1:5887466-5888460	-	True	False	False
NPHP4	chr1:5886972-5887286	-	True	False	False
NPHP4	chr1:5880239-5904617	-	False	True	False
NPHP4	chr1:5880239-5887286	-	True	True	False
NPHP4	chr1:5879632-5880114	-	True	True	False
NPHP4	chr1:5877298-5880114	-	True	True	False
NPHP4	chr1:5877298-5879526	-	False	False	False
NPHP4	chr1:5877298-5879346	-	True	False	False
NPHP4	chr1:5876523-5877093	-	True	False	False
NPHP4	chr1:5876078-5876386	-	True	False	False
NPHP4	chr1:5875100-5877093	-	True	True	False
NPHP4	chr1:5875100-5875954	-	True	False	False
NPHP4	chr1:5875094-5877093	-	False	True	False
NPHP4	chr1:5875058-5877093	-	False	True	False
NPHP4	chr1:5874657-5874874	-	True	True	False
NPHP4	chr1:5873335-5874874	-	False	False	False
NPHP4	chr1:5873335-5874471	-	True	True	False
NPHP4	chr1:5867896-5873252	-	True	True	False
NPHP4	chr1:5867115-5873252	-	False	False	False
NPHP4	chr1:5867115-5867740	-	True	True	False
NPHP4	chr1:5867115-5867736	-	False	False	False
NPHP4	chr1:5866458-5867030	-	True	True	False
NPHP4	chr1:5865273-5866373	-	True	True	False
NPHP4	chr1:5865215-5866373	-	False	False	False
NPHP4	chr1:5865110-5866373	-	False	False	False
NPHP4	chr1:5864517-5866373	-	False	False	False
NPHP4	chr1:5864517-5865102	-	True	True	False
NPHP4	chr1:5864517-5864920	-	False	False	False
NPHP4	chr1:5864033-5873252	-	False	True	False
NPHP4	chr1:5864033-5866373	-	False	False	False
NPHP4	chr1:5864033-5865102	-	False	True	False
NPHP4	chr1:5864033-5864338	-	True	True	False
NPHP4	chr1:5863405-5863890	-	True	True	False
CHD5	chr1:6168277-6179945	-	True	True	False
CHD5	chr1:6159515-6168150	-	True	True	False
CHD5	chr1:6155717-6159336	-	True	True	False
CHD5	chr1:6154898-6155599	-	True	True	False
CHD5	chr1:6152536-6154660	-	True	True	False
CHD5	chr1:6151155-6152412	-	True	True	False
CHD5	chr1:6149412-6151032	-	True	True	False
CHD5	chr1:6149075-6149246	-	True	True	False
CHD5	chr1:6146871-6148880	-	False	True	False
CHD5	chr1:6146871-6148854	-	True	True	False
CHD5	chr1:6146423-6146665	-	True	True	False
CHD5	chr1:6144155-6146212	-	True	True	False
CHD5	chr1:6143931-6144024	-	True	True	False
CHD5	chr1:6142605-6143823	-	True	True	False
CHD5	chr1:6142328-6142414	-	True	True	False
CHD5	chr1:6136865-6142128	-	True	True	False
CHD5	chr1:6136638-6136728	-	True	True	False
CHD5	chr1:6135403-6136517	-	True	True	False
CHD5	chr1:6134859-6135230	-	True	True	False
CHD5	chr1:6134259-6134718	-	True	True	False
CHD5	chr1:6131748-6134128	-	True	True	False
CHD5	chr1:6130328-6131631	-	True	True	False
CHD5	chr1:6129069-6130204	-	True	True	False
CHD5	chr1:6129069-6130148	-	True	False	False
CHD5	chr1:6128609-6128838	-	True	True	False
CHD5	chr1:6128218-6128499	-	True	True	False
CHD5	chr1:6127164-6128046	-	True	False	False
CHD5	chr1:6126746-6128046	-	True	True	False
CHD5	chr1:6126746-6127083	-	True	False	False
CHD5	chr1:6125858-6126572	-	True	True	False
CHD5	chr1:6125612-6126572	-	False	True	False
CHD5	chr1:6125612-6125766	-	True	True	False
CHD5	chr1:6125233-6125524	-	True	True	False
CHD5	chr1:6124661-6125100	-	True	True	False
CHD5	chr1:6124107-6124517	-	True	True	False
CHD5	chr1:6121573-6129040	-	True	False	False
CHD5	chr1:6121573-6123948	-	True	True	False
CHD5	chr1:6121237-6121494	-	True	True	False
CHD5	chr1:6115678-6121105	-	False	False	False
CHD5	chr1:6113416-6121105	-	True	False	False
CHD5	chr1:6112998-6121105	-	True	True	False
CHD5	chr1:6112998-6113311	-	True	False	False
CHD5	chr1:6112277-6112909	-	True	True	False
CHD5	chr1:6111883-6112140	-	True	True	False
CHD5	chr1:6110526-6111775	-	True	True	False
CHD5	chr1:6109990-6110394	-	True	True	False
CHD5	chr1:6106779-6109795	-	True	True	False
CHD5	chr1:6106509-6106616	-	True	True	False
CHD5	chr1:6106287-6106616	-	True	True	False
CHD5	chr1:6106287-6106395	-	True	True	False
CHD5	chr1:6105427-6106234	-	True	True	False
RPL22	chr1:6208739-6209135	-	True	True	True
RPL22	chr1:6200750-6208681	-	True	True	True
RPL22	chr1:6200727-6203367	-	True	True	True
RPL22	chr1:6197756-6208681	-	True	True	True
RPL22	chr1:6197756-6200489	-	True	True	True
RPL22	chr1:6197756-6199562	-	True	True	True
RPL22	chr1:6197756-6199370	-	True	True	True
RPL22	chr1:6193054-6197652	-	True	True	False
RPL22	chr1:6186816-6192947	-	False	False	False
RPL22	chr1:6186816-6192930	-	True	True	False
GPR153	chr1:6255122-6260825	-	False	False	True
GPR153	chr1:6255014-6260825	-	True	True	True
GPR153	chr1:6254147-6254550	-	True	True	False
GPR153	chr1:6252768-6253718	-	False	False	False
GPR153	chr1:6251530-6253718	-	True	True	False
GPR153	chr1:6250624-6254550	-	False	False	False
GPR153	chr1:6250624-6253718	-	False	False	False
GPR153	chr1:6250624-6251338	-	True	True	False
GPR153	chr1:6250003-6250440	-	True	True	False
ACOT7	chr1:6377835-6393257	-	False	False	True
ACOT7	chr1:6349866-6393257	-	True	True	True
ACOT7	chr1:6349866-6385494	-	True	True	True
ACOT7	chr1:6349866-6377779	-	False	False	True
ACOT7	chr1:6349866-6360858	-	False	False	True
ACOT7	chr1:6349866-6360570	-	True	True	True
ACOT7	chr1:6349866-6358826	-	True	True	True
ACOT7	chr1:6349866-6352225	-	True	True	True
ACOT7	chr1:6339589-6349749	-	True	True	False
ACOT7	chr1:6333568-6339433	-	True	True	False
ACOT7	chr1:6327413-6333477	-	True	True	False
ACOT7	chr1:6318578-6327299	-	True	True	False
ACOT7	chr1:6294980-6318492	-	True	True	False
ACOT7	chr1:6282888-6294864	-	True	False	False
ACOT7	chr1:6282796-6294864	-	True	False	False
ACOT7	chr1:6281286-6294864	-	True	True	False
ACOT7	chr1:6281286-6282724	-	True	False	False
ACOT7	chr1:6264695-6281102	-	True	True	False
HES2	chr1:6419843-6424478	-	True	True	True
HES2	chr1:6419702-6419776	-	True	True	False
HES2	chr1:6419340-6419607	-	True	True	False
HES2	chr1:6419153-6419607	-	True	True	False
HES2	chr1:6419153-6419241	-	True	True	False
HES2	chr1:6413282-6419607	-	True	True	False
HES2	chr1:6413282-6419241	-	False	False	False
HES2	chr1:6413282-6416516	-	True	False	False
HES2	chr1:6413282-6414210	-	False	False	False
TNFRSF25	chr1:6465560-6466069	-	True	True	True
TNFRSF25	chr1:6465222-6465440	-	True	True	True
TNFRSF25	chr1:6464719-6465440	-	True	True	True
TNFRSF25	chr1:6464719-6465088	-	True	True	True
TNFRSF25	chr1:6464453-6464552	-	True	True	True
TNFRSF25	chr1:6463560-6464375	-	True	False	True
TNFRSF25	chr1:6463147-6464375	-	True	True	True
TNFRSF25	chr1:6463127-6464375	-	True	True	True
TNFRSF25	chr1:6462970-6464375	-	True	True	True
TNFRSF25	chr1:6462970-6463072	-	True	True	True
TNFRSF25	chr1:6462970-6463065	-	True	True	True
TNFRSF25	chr1:6462956-6463072	-	True	True	False
TNFRSF25	chr1:6462666-6462863	-	True	True	False
TNFRSF25	chr1:6462663-6465440	-	True	True	False
TNFRSF25	chr1:6462663-6464375	-	True	True	False
TNFRSF25	chr1:6462663-6463072	-	True	True	False
TNFRSF25	chr1:6462663-6462863	-	True	True	False
TNFRSF25	chr1:6462174-6464552	-	True	False	False
TNFRSF25	chr1:6462174-6462629	-	True	True	False
TNFRSF25	chr1:6462174-6462319	-	True	False	False
TNFRSF25	chr1:6461762-6461994	-	True	True	False
NOL9	chr1:6550615-6554107	-	True	True	False
NOL9	chr1:6549698-6554107	-	True	False	False
NOL9	chr1:6549698-6550396	-	True	True	False
NOL9	chr1:6546390-6549571	-	False	False	False
NOL9	chr1:6545180-6549571	-	True	True	False
NOL9	chr1:6545002-6549571	-	False	False	False
NOL9	chr1:6544922-6545045	-	True	True	False
NOL9	chr1:6544919-6545045	-	False	True	False
NOL9	chr1:6541927-6549571	-	False	False	False
NOL9	chr1:6541927-6544826	-	True	True	False
NOL9	chr1:6533441-6549571	-	False	False	False
NOL9	chr1:6533441-6544826	-	False	False	False
NOL9	chr1:6533441-6541830	-	True	True	False
NOL9	chr1:6532760-6533280	-	True	True	False
NOL9	chr1:6532079-6532463	-	True	True	False
NOL9	chr1:6529171-6531968	-	True	True	False
NOL9	chr1:6526829-6531968	-	False	False	False
NOL9	chr1:6526829-6528994	-	True	True	False
NOL9	chr1:6526003-6528994	-	False	False	False
NOL9	chr1:6526003-6526696	-	True	True	False
KLHL21	chr1:6599452-6614450	-	True	True	True
KLHL21	chr1:6599452-6601797	-	True	True	True
KLHL21	chr1:6599452-6599750	-	True	True	True
KLHL21	chr1:6595557-6599047	-	True	True	False
KLHL21	chr1:6594110-6595485	-	True	True	False
KLHL21	chr1:6593658-6595485	-	True	True	False
DNAJC11	chr1:6691831-6701729	-	True	False	False
DNAJC11	chr1:6681037-6701729	-	True	True	False
DNAJC11	chr1:6681037-6691221	-	True	False	False
DNAJC11	chr1:6678467-6680908	-	True	True	False
DNAJC11	chr1:6670910-6678394	-	True	False	False
DNAJC11	chr1:6667810-6680908	-	True	False	False
DNAJC11	chr1:6667810-6678394	-	True	True	False
DNAJC11	chr1:6667810-6668125	-	True	False	False
DNAJC11	chr1:6654287-6667709	-	True	False	False
DNAJC11	chr1:6654039-6667709	-	True	True	False
DNAJC11	chr1:6653387-6653911	-	True	False	False
DNAJC11	chr1:6652951-6653911	-	True	True	False
DNAJC11	chr1:6651602-6652829	-	True	True	False
DNAJC11	chr1:6651180-6652829	-	True	True	False
DNAJC11	chr1:6647780-6650570	-	True	False	False
DNAJC11	chr1:6645978-6652829	-	True	False	False
